Caldwell   Pass,G9523280P,East,481553.0,#01-185
Black Swan  Crossroad,T1113481A,East,817091.0,#13-716
St. Pauls  Alley,F8196134N,West,876991.0,#12-757
Chesterfield  Route,S5382662H,Central,381656.0,#18-859
Caedmon  Lane,S9859210E,East,636711.0,#16-211
Boadicea   Street,F8934035R,North,484476.0,#17-437
Monroe Lane,G4385334T,South,106807.0,#14-977
Walnut Alley,S6218453A,East,832086.0,#07-565
Maple Tunnel,T1033497C,South,120516.0,#12-636
Heritage Rue,G0560810X,North,821969.0,#28-364
Chester  Drive,G3348379T,West,214004.0,#19-997
Queen Avenue,S6823667C,East,434931.0,#17-629
Gathorne   Tunnel,S9173917H,Central,889738.0,#13-287
Camelot   Road,S0181272F,Central,390898.0,#21-748
Wake  Grove,T0043521F,North,499461.0,#29-715
Ernest  Road,F1095600P,East,824314.0,#26-779
Chestnut  Rue,F0900615W,North,917265.0,#03-122
Chicksand  Way,S8561508D,Central,283125.0,#01-231
Maple Vale,T0157810Z,South,325386.0,#24-261
Monroe Grove,T0059149H,Central,731108.0,#21-151
Heritage Boulevard,G8666871N,East,700739.0,#08-551
Blackall   Alley,F2274418Q,West,545855.0,#14-867
Bocking   Walk,S5230466J,South,118909.0,#24-374
Cecilia  Vale,G7059327R,West,281714.0,#08-454
Caedmon  Drive,S6967711H,South,294215.0,#08-889
Bolton  Route,S5171500D,West,949932.0,#19-781
Bingham   Crossroad,G4312181U,East,470917.0,#05-754
Bellenden Way,G5009957T,North,760608.0,#03-632
Carpenter Tunnel,S8094138B,North,427154.0,#01-773
Becher  Street,T0041485E,South,896723.0,#16-539
Unwin  Rue,F0825638K,East,341531.0,#15-114
Marischal  Hill,F0121624N,South,573340.0,#03-895
Fairbairn  Route,G5448139Q,Central,699911.0,#25-898
Egerton  Pass,S6266685D,South,921292.0,#01-468
Carol   Lane,T1130312E,Central,249289.0,#18-635
Pine Crossroad,S8197597C,West,697779.0,#06-195
Fairbairn  Hill,F1973878R,South,548833.0,#16-147
Abourne   Vale,G2318425M,North,587625.0,#22-548
Angel  Grove,S2288668A,North,134221.0,#14-171
Bolingbroke  Vale,G9618052M,West,347116.0,#18-578
Thorndike   Tunnel,G4760518R,East,305853.0,#06-218
Bond Drive,G7375495Q,North,698888.0,#14-739
Becher  Pass,S4023700C,West,617335.0,#13-484
Gate   Tunnel,S5151509I,West,718322.0,#13-312
Oxford Avenue,T2146365A,Central,776548.0,#14-331
Blake  Pass,G1067470R,North,282254.0,#05-689
Westbourne Street,S4516037H,North,766853.0,#15-141
Bicknell  Route,S9626298A,East,571861.0,#02-919
Littlebury  Boulevard,T1065754C,South,587014.0,#29-921
Linden Road,F2918851M,Central,706664.0,#11-882
Beatty  Alley,S1187314F,South,370980.0,#05-847
Duthie   Vale,S0646478E,West,658918.0,#28-594
Magnolia Way,G8527087M,Central,844914.0,#15-691
Castle Vale,G3323778U,North,762774.0,#13-757
Birkbeck  Route,S1727637I,East,919459.0,#12-988
Vine  Rue,G8847469X,East,613728.0,#18-761
Clavell   Crossroad,G3565626Q,North,359212.0,#29-643
Cheney  Route,F0183353R,East,682012.0,#25-119
Erindale Grove,T0090838F,West,840947.0,#28-832
Carolina  Alley,G7864936X,East,714151.0,#01-317
Catherine  Crossroad,G6142924M,East,560749.0,#23-177
Carnegie   Tunnel,F8792079T,South,209244.0,#27-552
Ayres   Boulevard,T2057999J,West,928106.0,#27-585
Blue Anchor  Hill,F0851246U,North,613818.0,#12-574
Tiptree   Tunnel,F0572783U,South,325771.0,#25-683
Hamilton  Walk,F4439991K,West,635838.0,#07-783
Byland  Road,F4108639N,East,353960.0,#28-386
Thurloe   Route,T2133357Z,North,244779.0,#25-733
Sherwood  Crossroad,G6018695U,East,547951.0,#15-843
Pine Boulevard,G7270118L,Central,830363.0,#22-979
Garfield Street,S9835449B,East,484798.0,#28-593
Blore  Pass,T1081753B,East,704905.0,#04-474
Linda Lane Crossroad,T2045716Z,Central,340063.0,#29-887
Bayberry Boulevard,G8605973N,Central,720527.0,#06-313
Udall   Route,F1927103W,North,532047.0,#08-893
Buttonwood Avenue,F3021005X,South,808595.0,#17-571
Bingham   Street,T2057945A,South,426526.0,#13-985
Kinglake  Crossroad,F1941867R,West,891924.0,#14-139
Vintners  Alley,S9197958F,North,664685.0,#21-227
Marina  Hill,F4416903R,East,717092.0,#12-556
Aberavon  Drive,F1324107N,North,573024.0,#26-885
Gate   Drive,S7748345D,East,392734.0,#01-847
Hamilton  Rue,G5798150X,East,458995.0,#13-569
Rosewood Street,F0784203K,Central,636208.0,#26-985
Adelaide  Route,G3448393R,North,695016.0,#18-915
Udall   Walk,S8086920G,North,469177.0,#27-524
Duthie   Tunnel,G1923123U,West,254518.0,#23-842
Ellerman   Walk,G0465788N,North,888537.0,#12-982
Cephas  Crossroad,T0092450J,Central,921755.0,#12-571
Ashley Way,F5733154L,South,969611.0,#11-416
Cecilia  Boulevard,F6651815U,South,168344.0,#03-652
Chamberlain  Route,F2237371N,West,693723.0,#24-339
Sheffield Pass,T1168223A,West,562958.0,#09-569
Arctic   Drive,G8750580X,South,688420.0,#12-614
Blanchard  Way,S5348001B,North,865812.0,#06-165
Ellerman   Lane,S1291012F,West,584404.0,#22-211
Garfield Avenue,F3518788W,South,404660.0,#26-529
Baynes  Vale,G8060739W,South,917692.0,#04-423
Wadham  Alley,F3524029L,Central,568598.0,#07-868
Magnolia Boulevard,G0361031X,Central,924662.0,#19-924
Lincoln Boulevard,S7573411E,East,335823.0,#21-634
Elia   Road,T1010863I,Central,136721.0,#15-566
Bliss  Lane,F3867772K,North,420935.0,#09-322
Coal Wharf  Route,S9691376A,South,905732.0,#26-351
Blackwall  Vale,T2058027A,East,615823.0,#13-163
Catherine  Way,F2581305R,East,577954.0,#24-468
Bethwin  Alley,S4304049I,West,508366.0,#14-816
Camden  Way,G2638529L,North,300647.0,#06-351
Woodland Drive,T2154227F,North,470587.0,#21-276
Western   Avenue,G1592558U,West,310744.0,#27-739
Collingwood  Hill,S1180812C,Central,302761.0,#04-324
Yorkshire  Pass,S9392376F,East,687791.0,#15-294
Andsell    Hill,G2742483Q,Central,963975.0,#08-694
Bedford  Crossroad,S9526150G,South,756145.0,#03-763
Durweston   Pass,S5675540C,East,671516.0,#04-514
Aberavon  Rue,F1056945K,Central,489264.0,#21-162
Tilloch   Drive,S6582483C,South,951997.0,#03-518
Burton  Avenue,T2148852B,West,398902.0,#15-326
Cheltenham  Alley,G9590709T,West,889137.0,#01-634
Baynes  Way,G8642400U,East,971910.0,#09-812
Parkgate  Pass,T0043301I,East,771201.0,#03-975
Cadogan  Crossroad,S8631598Z,North,550183.0,#02-888
Dyott   Tunnel,G6699269T,East,135489.0,#11-456
Egerton  Alley,T0170027D,North,645530.0,#27-272
Aspen Walk,F5268694Q,North,596151.0,#16-998
Camdale  Lane,S1212539I,South,538083.0,#05-834
Timothy  Road,T0046506I,West,435950.0,#09-938
Sheraton   Pass,S0700649G,East,440319.0,#05-356
Byland  Street,F4302057U,East,859688.0,#01-226
Sheffield Grove,T2183559A,Central,692760.0,#09-819
Belmore  Boulevard,S0508251Z,North,976402.0,#26-645
English   Hill,F3672991X,South,703385.0,#01-875
Canon Route,S0238788C,South,529360.0,#18-553
Kingly  Crossroad,G1937202U,Central,763504.0,#17-135
Bacton   Boulevard,T0102035D,East,800773.0,#22-452
Thomas More   Pass,T0170125D,East,398298.0,#29-734
Dyott   Pass,F5929899L,North,338157.0,#23-691
Caxton  Crossroad,S1938676G,North,965347.0,#14-899
Cable    Boulevard,F5047783P,North,858429.0,#04-673
Garfield Street,S3549488Z,South,744286.0,#17-851
Chester  Hill,S8922866B,East,108973.0,#08-417
Aylward   Alley,G2529810T,South,253518.0,#13-172
Andrews  Road,F0996899R,North,304042.0,#24-616
Lake Tunnel,S2528401A,Central,497010.0,#01-628
Dunstable   Avenue,G9217844M,North,358890.0,#08-688
East Vale,T2148643J,Central,195090.0,#14-525
Queen Drive,S4369302F,West,767807.0,#05-789
Anns  Tunnel,F2813498M,East,946854.0,#03-396
Birkbeck  Alley,F1559479U,North,590781.0,#15-218
Norfolk  Street,F5561482L,South,120262.0,#18-375
Bliss  Tunnel,T1012469C,West,403180.0,#07-847
Central  Grove,G1130848T,South,125125.0,#09-544
Lonsdale  Way,F9936231Q,Central,855691.0,#01-113
Kingly  Drive,G1636442N,Central,536380.0,#06-653
Angel  Drive,F5977157N,South,573373.0,#21-494
Woodland Crossroad,G4221787K,South,172958.0,#12-192
Bishop   Route,S1745279G,Central,885424.0,#08-193
Church Rue,S2086104E,East,211487.0,#22-984
Elizabeth  Grove,S4466248E,West,130694.0,#09-271
Yorkshire  Street,F2350478L,East,382457.0,#01-957
Argyle  Alley,F5799244K,Central,647733.0,#29-758
Chatfield  Boulevard,F1974956T,Central,599788.0,#27-923
Chambers  Alley,T0086195I,East,704026.0,#03-384
Elystan  Way,S0740580D,West,753345.0,#25-251
Chapel  Rue,G9864562X,East,163881.0,#21-191
Collins  Crossroad,S6023619D,South,113800.0,#02-651
Glenwood Drive,T0025313D,West,558841.0,#29-193
Epworth  Street,F8315051M,North,283551.0,#09-458
Camdale  Rue,T0172647H,North,674335.0,#07-995
Arundel   Walk,G3336488T,West,705608.0,#25-195
Kilner   Road,T1166665A,West,143542.0,#24-549
Yoakley Tunnel,G2315289X,Central,693840.0,#12-589
Castlereagh   Grove,G2161236M,North,111739.0,#03-113
King Street,G5026380R,South,253340.0,#26-121
Maple Rue,G0187863N,North,178396.0,#25-171
Antrobus   Walk,T2079429H,South,474511.0,#28-676
Fairholt   Grove,F6615589R,West,771809.0,#23-587
Rail Lane,G5645422K,South,599471.0,#22-212
Fawn Lane,T1157074C,West,573999.0,#17-278
Thorndike   Grove,G5702739N,East,342721.0,#17-222
Abbotswell  Pass,G6771106N,South,519989.0,#09-519
Bekesbourne   Grove,S5858530J,South,373639.0,#07-254
Cato   Drive,S6957580C,Central,846159.0,#12-741
Elystan  Alley,S4617320A,Central,606843.0,#27-877
Bell    Walk,G3882750U,South,910705.0,#08-561
Glenwood Avenue,T2173136B,Central,196996.0,#11-478
Adderley   Route,T1014586J,South,372755.0,#29-397
Lake Route,G9083489X,West,696628.0,#18-581
Thoresby   Route,G1815208N,East,631695.0,#17-838
Collins  Hill,S7052299C,East,806582.0,#17-532
Heritage Drive,F4087081N,West,598300.0,#08-997
Blomfield  Rue,F2591385W,North,364442.0,#03-877
Carlton  Crossroad,G6436425T,North,795680.0,#28-914
Empress  Tunnel,S1953142B,North,582165.0,#09-495
Coal Wharf  Boulevard,S0955328B,North,635083.0,#19-633
Comet House  Route,S0559773J,North,702790.0,#21-938
Capeners  Alley,T2054595F,North,536490.0,#12-422
Bletchley   Drive,G2976802T,North,779998.0,#07-713
Blackheath   Rue,F7577043W,North,105185.0,#19-576
Littlebury  Pass,T1126179A,Central,131365.0,#01-982
Vincent  Drive,T0158877F,North,637677.0,#19-763
Lexington Tunnel,F9131077P,West,141629.0,#13-436
Virgil   Way,G3591274L,West,577343.0,#23-462
Bigland  Avenue,G0342149Q,West,123374.0,#11-731
Lincoln Grove,S2605065J,North,970765.0,#28-539
Bliss  Street,G6273005L,East,448034.0,#02-216
Lincoln Lane,F7703159Q,East,354259.0,#04-443
Anns  Avenue,S4013046B,South,215938.0,#11-745
Garfield Lane,S1487050D,South,874727.0,#08-758
Spruce Avenue,S1000957Z,South,734909.0,#22-197
Blanchard  Crossroad,F9884947P,West,387547.0,#23-913
Empress  Walk,T2054843B,West,767015.0,#25-747
Chestnut Rise Drive,T0009138Z,South,807074.0,#06-864
Thomas More   Walk,S4622394B,West,653978.0,#21-991
Bishop   Avenue,T0023814C,North,178736.0,#22-235
Boleyn  Street,T1171097I,East,292855.0,#21-974
Beechen  Lane,T0099127E,West,628795.0,#22-553
Balfe   Alley,S0445127I,North,694032.0,#28-713
Tisbury  Boulevard,G7232053R,South,239948.0,#13-375
Calshot   Drive,S2731427I,West,212456.0,#24-447
Gavel   Grove,F8460956X,Central,837681.0,#23-346
Collins  Pass,G6533014N,West,202052.0,#21-511
Coleman  Boulevard,T2059247D,North,391063.0,#23-367
Antrobus   Boulevard,S7060169I,South,674352.0,#12-484
Aspen Walk,S5461482I,Central,283494.0,#07-892
Caslon   Avenue,G6833316X,South,787752.0,#07-841
Armory  Grove,G5063003Q,North,820867.0,#15-135
Blue Anchor  Grove,T2061222Z,East,509306.0,#14-744
Heritage Tunnel,S8344433I,Central,468231.0,#09-474
Heritage Route,F3766841U,West,919330.0,#18-852
Virgil   Alley,S0920165C,Central,300025.0,#11-473
Fairfield  Grove,F9063316M,North,142177.0,#23-258
Vintners  Pass,T1081996I,East,109277.0,#03-151
Fawn Route,G8940450P,Central,735097.0,#28-246
Bedford  Boulevard,F4120059Q,North,898311.0,#09-282
Shepherds  Crossroad,G9442118M,West,148981.0,#02-853
Bekesbourne   Crossroad,S6994017Z,Central,359562.0,#19-486
Bolton  Way,S3726955G,North,591376.0,#27-648
Bellenden   Street,G3241622K,Central,830643.0,#07-832
Udall   Lane,F9061990W,Central,272256.0,#15-923
Bigland  Lane,S2898530D,East,825554.0,#28-623
Rivervalley Tunnel,S3116147I,East,886654.0,#26-274
Emden   Grove,G9987300R,South,894258.0,#18-683
West Road,G3746800U,Central,725520.0,#12-132
Fieldstone Crossroad,G9511036W,Central,356687.0,#06-843
Endsleigh  Hill,F2926492U,West,150960.0,#06-392
Beaumont  Lane,T0116677D,Central,127655.0,#27-191
Mariner  Lane,F7459115U,Central,906679.0,#08-837
Canal  Lane,T1112943E,West,344478.0,#25-287
Balfe   Way,F9244175W,East,121308.0,#19-249
Bekesbourne   Rue,F4876891K,North,992517.0,#16-558
Buttonwood Grove,T1035358G,North,491299.0,#11-729
Carlisle  Drive,G9440073U,East,855240.0,#02-911
Ben   Drive,G9665295Q,South,347906.0,#15-984
Empress  Alley,S1454897A,West,858126.0,#03-369
Gathorne   Walk,T2149021G,West,231641.0,#15-576
Aspen Vale,S7359443Z,Central,450729.0,#24-281
Bayberry Grove,S4347503G,East,103968.0,#19-783
Canon Street,S0872431H,Central,395007.0,#18-496
Bicknell  Road,G5488660N,South,810652.0,#07-278
Virgil   Pass,T1013870H,North,566281.0,#13-482
Coley  Walk,F7086701W,East,343894.0,#17-865
King William  Alley,T2170999E,South,694541.0,#13-874
Bayberry Rue,G3441981M,South,869386.0,#12-849
Hamilton  Hill,G6753481L,Central,355763.0,#21-117
Abourne   Way,G2382426X,West,705079.0,#25-159
Elia   Walk,T2178648E,Central,340151.0,#19-914
Linden Street,F8746293P,Central,151389.0,#08-144
Dunstable   Way,F0039115T,North,401533.0,#15-167
Aylward   Rue,G0915117L,East,567160.0,#25-593
Enford   Route,S3003683B,North,227569.0,#05-225
Antrobus   Vale,G5745836X,South,916909.0,#21-891
Bective  Tunnel,T2107303I,North,888836.0,#01-215
Collent   Vale,G7862745Q,Central,106488.0,#11-823
Jackson Street,S0773764E,South,257290.0,#21-366
Monroe Pass,S3706394J,East,961201.0,#26-852
Sherlock   Tunnel,S2192863A,North,940054.0,#15-621
Arthur  Crossroad,F3162816N,West,400728.0,#13-298
Bolton  Lane,T0190829J,Central,525178.0,#25-538
Camley   Road,T1002350A,North,905459.0,#06-265
Wager   Tunnel,S1842599H,South,896937.0,#05-452
Cheney  Route,G3670066T,Central,851566.0,#01-222
Monroe Tunnel,F0857630X,North,688193.0,#05-761
Bush  Road,G5006370X,East,298999.0,#24-921
Woodland Boulevard,G6580220T,Central,182041.0,#07-929
Balfe   Route,F8753599K,South,291804.0,#16-291
Eaglet  Vale,T1070051A,South,799187.0,#11-357
South Lane,S6494870I,East,588415.0,#02-488
Under  Road,S9070166E,Central,399126.0,#09-895
Apsley    Road,T2085311A,South,811781.0,#05-382
Bel   Route,S8344469Z,East,767363.0,#19-386
Central  Drive,S2062763H,North,906416.0,#18-381
Blue Anchor  Lane,S0735528I,West,434358.0,#11-858
Arundel   Pass,F6511566L,Central,964931.0,#13-478
Lexington Grove,G9699090T,East,832457.0,#24-337
Marina  Tunnel,T0119521I,West,207876.0,#05-165
Gautrey  Alley,S0686761H,South,196057.0,#13-916
Clarks  Tunnel,T2141259C,West,300068.0,#04-747
Under  Pass,T2075164E,Central,668999.0,#04-251
Glenwood Rue,G5080580N,East,870754.0,#06-958
Monroe Rue,T1097904D,South,352894.0,#11-364
Calshot   Alley,F8848820L,South,453968.0,#13-852
Empress  Hill,G7757013L,East,325612.0,#08-456
Liverpool  Drive,F1579083X,North,471614.0,#11-848
Ashley Boulevard,S2780240J,Central,759515.0,#09-769
Thomas More   Grove,F4053344M,East,560937.0,#28-883
Oxford Vale,T2027818D,West,319512.0,#24-873
Glenwood Alley,S8116870I,South,873100.0,#24-661
Dunsley  Walk,T2040272A,Central,977039.0,#08-329
Chesterfield  Hill,S3262732C,North,164512.0,#02-183
Kilner   Alley,G1174123T,West,127254.0,#25-944
English   Grove,T2069074C,North,593407.0,#13-322
Bedford  Drive,T2041399E,South,633953.0,#24-642
Bennett  Road,G0753596T,West,180461.0,#02-338
Ben   Street,G6904260R,Central,492698.0,#03-749
Blackwall  Lane,G2951562Q,Central,387119.0,#25-468
Collins  Street,S7213462A,North,937546.0,#11-275
Blomfield  Rue,F6452291N,South,858246.0,#13-456
Dutton   Vale,F3569069R,South,957304.0,#18-145
Caedmon  Vale,S3484319H,East,272674.0,#29-256
Virginia Hill,G2010776L,East,129926.0,#09-312
Lake Vale,S6131651E,West,688047.0,#17-931
Byland  Tunnel,S0841136J,North,277193.0,#08-345
Capeners  Route,T0118557D,Central,360090.0,#24-623
Coleman  Alley,F3844876P,East,811482.0,#15-869
Bazely   Crossroad,S7606197A,West,736622.0,#14-761
Heritage Vale,S8476847B,South,467387.0,#04-235
North Route,F5033829X,South,332812.0,#21-816
Yorkshire  Lane,S2921241D,Central,962102.0,#03-899
Monroe Drive,F5211133K,North,314371.0,#25-576
Shepherds  Way,T0199069H,West,695776.0,#17-289
Rivervalley Hill,S3671218Z,North,863683.0,#25-123
Howard Boulevard,T2166185B,East,676951.0,#16-552
Ernest  Crossroad,F4365941M,South,479658.0,#19-728
Queen Road,F2703095P,Central,268816.0,#06-674
Battersea   Crossroad,F5556534K,Central,631353.0,#01-444
Calverley  Hill,T2017653E,North,365483.0,#09-897
Cleaver Vale,G4881064R,Central,344662.0,#18-669
Arlington  Route,S6918720Z,South,839088.0,#17-759
Thomas More   Route,S1575255F,Central,823065.0,#09-449
Aspen Avenue,T0198263F,South,285031.0,#18-556
Emden   Crossroad,F9729447W,West,348344.0,#02-268
King Grove,G1120586R,West,569349.0,#17-732
Queen Vale,T0029391H,North,730435.0,#26-162
Clavell   Street,T2120471J,West,997165.0,#27-824
Vine  Vale,T1183406F,North,138838.0,#28-296
Champion  Alley,G6719105L,Central,435558.0,#07-288
Victoria Rise Way,T0067226I,East,429339.0,#04-566
Bayberry Grove,S0266937D,Central,250345.0,#03-391
Bell    Crossroad,T1152184Z,South,545942.0,#17-939
Yoakley Route,G7847363R,Central,224906.0,#21-587
Carol   Boulevard,G3449065T,Central,463665.0,#18-694
Chambers  Route,T2097502J,North,866446.0,#18-883
Railroad Avenue,S0450088A,Central,470373.0,#17-362
Gatonby   Walk,F7591928W,East,415814.0,#15-588
Capeners  Walk,S1893652F,Central,194842.0,#29-115
Cardinal Road,G8030078L,Central,207297.0,#14-986
Virginia Vale,T2179680D,Central,378192.0,#26-366
Church Street,F8422451X,West,971014.0,#17-828
Sheffield Hill,G7106715M,South,997960.0,#27-639
Thorndike   Lane,G7725238Q,South,605149.0,#28-175
Chatfield  Boulevard,G1477485N,Central,980650.0,#26-623
Magnolia Drive,G1693335Q,East,903698.0,#21-266
Carpenter Rue,G6684095L,West,544553.0,#05-963
Howard Rue,S3307122A,East,813149.0,#09-118
Erindale Rue,S5628465F,North,609453.0,#25-148
Baylis  Grove,G7654501X,North,475208.0,#22-934
Baltic  Boulevard,S4920246F,North,682123.0,#06-158
Spruce Boulevard,G1765604Q,North,779057.0,#19-346
Amwell    Way,F6134287R,South,219305.0,#22-793
Apothecary   Route,S1688399I,Central,440378.0,#01-374
Arthur  Route,T0137939E,West,164842.0,#26-943
Lake Rue,F5693511T,West,404965.0,#17-227
Norland  Rue,G1844077L,South,406746.0,#24-389
Rail Boulevard,F8451741X,Central,333660.0,#01-788
Emden   Tunnel,F4910106Q,West,505303.0,#27-971
Chantry   Hill,S9717468G,North,839752.0,#07-718
Walnut Street,G5902510X,Central,237179.0,#02-992
Calverley  Grove,S6455321F,Central,434753.0,#02-967
Cheney  Road,F4843638L,South,400849.0,#26-562
Bede  Grove,F3314751K,North,163358.0,#13-616
Chester  Street,F9368518X,East,134358.0,#14-167
Arctic   Hill,S0997409A,East,396931.0,#08-638
Clifton  Tunnel,S1789252E,East,541540.0,#19-446
Angrave    Lane,S2435910G,South,167705.0,#08-118
Union  Way,G7928085U,Central,558474.0,#28-645
Charnwood   Lane,F2336353N,Central,746874.0,#04-979
Birkbeck  Road,S4798909D,East,662744.0,#12-876
Blendon    Tunnel,S8288726A,East,808234.0,#22-498
Anns  Crossroad,T2091075A,East,321762.0,#03-928
Rosewood Grove,F6623087L,East,150552.0,#09-545
Apsley    Rue,G1221877Q,South,391025.0,#16-652
Abbey   Route,F7970416N,North,701107.0,#27-435
Black Swan  Rue,G3366863K,East,549211.0,#06-853
Jackson Road,T1027549G,East,140221.0,#19-665
Elba  Tunnel,G8062262M,South,523770.0,#22-742
Comet House  Walk,T1190022J,South,308259.0,#12-768
Marischal  Drive,G0231677W,North,722513.0,#02-136
Blackpool  Alley,T2106215J,North,238867.0,#25-161
Apostle  Route,S0985621H,North,258421.0,#21-492
Angel  Street,G2910575N,Central,539931.0,#07-367
Gatonby   Lane,T0131440D,West,225344.0,#08-312
Ellerman   Road,S0062745C,North,437392.0,#24-326
Queen Drive,G7757065P,West,582396.0,#19-423
Duthie   Route,G5573203K,East,846819.0,#27-475
Collingwood  Avenue,T1108176I,South,578200.0,#05-538
Bishop   Lane,F2508517P,Central,608903.0,#23-463
Birkenhead   Pass,T0053562H,East,681357.0,#08-313
Collingwood  Pass,T0045119Z,West,382315.0,#26-533
Canon Pass,F3260199P,West,996641.0,#08-913
Berry  Lane,T2000704J,Central,483974.0,#13-682
Epworth  Pass,F7084652R,North,677061.0,#28-348
Blackwall  Vale,G6238356P,South,364842.0,#19-522
Rivervalley Hill,F8357969L,Central,490185.0,#18-365
Abbots   Tunnel,S0713150Z,West,965124.0,#06-226
Eaglet  Hill,S8325010J,North,211353.0,#21-543
Bliss  Drive,S0855756Z,South,889502.0,#02-127
Arline    Tunnel,F6007885T,Central,819909.0,#22-241
Dyott   Drive,F1279425T,South,251979.0,#06-536
Cheney  Drive,G7590651Q,Central,417290.0,#04-579
Cleveland  Crossroad,F0969147L,West,212128.0,#29-246
Calshot   Rue,F0510662K,West,742111.0,#25-432
Gautrey  Alley,T2016200C,East,509756.0,#29-545
Fieldstone Way,F1048751W,North,118198.0,#03-248
Linden Rue,F6939698N,South,671621.0,#03-864
West Street,G8964716P,South,495259.0,#06-775
Caslon   Hill,F5098938X,West,771346.0,#03-118
Earl Rise Street,T2053187D,North,862390.0,#28-866
King Vale,S2711685Z,West,490229.0,#04-263
Carnegie   Pass,F9668753L,North,432455.0,#03-876
Wake  Boulevard,T1154100Z,South,145758.0,#22-486
Chester  Alley,F8427172K,Central,584431.0,#07-716
Belmore  Drive,G3587905L,Central,328007.0,#09-768
Castile  Alley,T0070628G,North,434216.0,#27-982
Dunstable   Street,T0196994Z,West,452789.0,#15-235
Byland  Hill,T2115861A,North,575862.0,#07-726
Thomas  Tunnel,G2539825X,North,110031.0,#19-793
Meadow Lane,S2864649F,Central,925841.0,#19-859
Walnut Hill,G3258030R,Central,555825.0,#12-276
Blenkarne  Street,F7249835Q,West,578515.0,#04-627
Beaconsfield  Grove,S7147173Z,East,328527.0,#21-437
Boldero   Crossroad,F7054750M,South,802551.0,#16-134
Thomas Doyle   Lane,T1103432I,North,504083.0,#24-577
Ashley Grove,T2073203I,Central,672215.0,#04-596
Virgil   Avenue,F4416787P,Central,632611.0,#22-324
Tilloch   Grove,T0064062F,Central,563476.0,#12-559
Meadow Road,F6152956W,Central,525726.0,#06-698
North Street,T1192835D,North,666170.0,#22-554
Camdenhurst   Tunnel,F7842292X,West,552749.0,#02-754
Baynes  Hill,T0084542B,West,332580.0,#24-865
Parkgate  Vale,F0441297N,South,564543.0,#11-525
Bocking   Alley,F8453609K,North,538176.0,#13-265
Bayberry Walk,F5515436T,West,784504.0,#09-325
Meadow Hill,S3889525G,South,144878.0,#01-319
Calshot   Rue,F8078292Q,North,961643.0,#14-234
Cobden  Grove,G2719219Q,North,745519.0,#21-165
Monroe Route,S9620222I,Central,782463.0,#13-318
Howard Hill,S5665293J,South,394189.0,#16-666
King Way,T2143438D,South,862681.0,#03-289
Clavell   Route,G1210009X,Central,714383.0,#05-331
Hamilton  Alley,T1087463C,South,317179.0,#03-325
Thrale   Rue,G8902920T,West,919469.0,#08-675
Thoresby   Pass,S7064922E,North,104611.0,#29-962
Meadow Drive,G2424908K,Central,212321.0,#16-898
Lincoln Road,T0057267A,Central,890777.0,#29-318
Sheffield Boulevard,F0888713Q,West,979288.0,#27-473
Wakley   Pass,G8245155U,East,607613.0,#11-562
Liverpool  Walk,F3455197U,South,507677.0,#27-469
Gavel   Street,T0165361F,North,497375.0,#05-584
Cheltenham  Alley,T2009807J,North,203661.0,#24-365
Blue Anchor  Street,S0391482H,West,164003.0,#15-841
Elf  Way,G4306561R,Central,398420.0,#24-427
Gatonby   Crossroad,T0180166F,Central,321180.0,#14-384
Fair Drive,G3701351Q,South,755655.0,#13-798
Elizabeth  Grove,S2714287G,East,921410.0,#02-743
Enderby   Walk,S0812757C,West,646612.0,#07-932
Cedarne  Road,G1887533R,South,183399.0,#23-864
Cato   Grove,G7429928N,South,186576.0,#04-171
Andrews  Walk,G6747542P,East,305130.0,#02-673
Queensberry  Pass,S8687094J,West,535920.0,#04-369
Bekesbourne   Tunnel,F9805813M,West,482903.0,#25-327
Fieldstone Boulevard,G7745150T,East,190564.0,#06-564
Camley   Boulevard,S2501378F,South,470657.0,#13-115
Belmore  Street,F6616922R,West,521499.0,#29-946
Longleigh   Road,S0791403B,North,484989.0,#21-179
Walnut Crossroad,F2217045R,Central,615526.0,#18-722
Blenkarne  Vale,T0151382B,West,782610.0,#22-162
Belfort  Drive,S3430321E,South,239349.0,#23-589
Canon Alley,G2738848K,South,324745.0,#28-737
West Road,S6043560Z,East,881551.0,#26-298
Addison  Street,S5799478I,South,566521.0,#12-315
Cephas  Lane,F7687946W,South,414680.0,#19-885
Cingworth  Walk,F4883984M,West,408977.0,#25-188
Chelsea Manor  Vale,S3915285A,Central,411489.0,#15-392
West Street,F2109638P,Central,118635.0,#27-716
Charnwood   Street,S5011542I,Central,383205.0,#27-665
Ellerslie Way,S6925164A,West,587700.0,#25-456
Beechen  Grove,S4290473B,Central,142565.0,#01-749
Chambers  Walk,T1091323Z,West,669076.0,#04-334
Victoria Rise Hill,T2069371H,East,842189.0,#16-195
Canning  Route,T2088104B,West,968593.0,#18-431
Cam  Vale,T2145345A,East,117722.0,#17-377
Amwell    Street,T0109912J,East,494417.0,#26-583
Enford   Lane,T0110766B,West,689357.0,#12-668
Cheltenham  Boulevard,T2133240I,Central,288363.0,#18-973
Thorndike   Boulevard,S5268100F,West,484396.0,#16-385
Besson  Alley,F9305288U,North,162981.0,#05-916
Comet House  Route,T0079756H,East,843998.0,#21-261
St. Pauls  Boulevard,F9072833N,North,536024.0,#11-159
Chapel  Route,F1676267U,West,551288.0,#15-897
Dutton   Vale,S3694448Z,West,870976.0,#17-349
